datetime,library,opening_type,people_in,people_out
2020-02-27 23:00:00,Colindale,closed,0,0
2020-02-27 23:00:00,Edgware,closed,0,0
2020-02-27 23:00:00,Golders Green,closed,0,0
2020-02-27 23:00:00,North Finchley,closed,0,0
2020-02-27 23:00:00,Osidge,closed,0,0
2020-02-28 00:00:00,Chipping Barnet,closed,0,0
2020-02-28 00:00:00,Colindale,closed,0,0
2020-02-28 00:00:00,Edgware,closed,0,0
2020-02-28 00:00:00,Golders Green,closed,0,0
2020-02-28 00:00:00,North Finchley,closed,0,0
2020-02-28 00:00:00,Osidge,closed,0,0
2020-02-28 01:00:00,Chipping Barnet,closed,0,0
2020-02-28 01:00:00,Colindale,closed,0,0
2020-02-28 01:00:00,Edgware,closed,0,0
2020-02-28 01:00:00,Golders Green,closed,0,0
2020-02-28 01:00:00,North Finchley,closed,0,0
2020-02-28 01:00:00,Osidge,closed,0,0
2020-02-28 02:00:00,Chipping Barnet,closed,0,0
2020-02-28 02:00:00,Colindale,closed,0,0
2020-02-28 02:00:00,Edgware,closed,0,0
2020-02-28 02:00:00,Golders Green,closed,0,0
2020-02-28 02:00:00,North Finchley,closed,0,0
2020-02-28 02:00:00,Osidge,closed,0,0
2020-02-28 03:00:00,Chipping Barnet,closed,0,0
2020-02-28 03:00:00,Colindale,closed,0,0
2020-02-28 03:00:00,Edgware,closed,0,0
2020-02-28 03:00:00,Golders Green,closed,0,0
2020-02-28 03:00:00,North Finchley,closed,0,0
2020-02-28 03:00:00,Osidge,closed,0,0
2020-02-28 04:00:00,Chipping Barnet,closed,0,0
2020-02-28 04:00:00,Colindale,closed,0,0
2020-02-28 04:00:00,Edgware,closed,0,0
2020-02-28 04:00:00,Golders Green,closed,0,0
2020-02-28 04:00:00,North Finchley,closed,0,0
2020-02-28 04:00:00,Osidge,closed,0,0
2020-02-28 05:00:00,Chipping Barnet,closed,0,0
2020-02-28 05:00:00,Colindale,closed,1,1
2020-02-28 05:00:00,Edgware,closed,0,0
2020-02-28 05:00:00,Golders Green,closed,0,0
2020-02-28 05:00:00,North Finchley,closed,0,0
2020-02-28 05:00:00,Osidge,closed,0,0
2020-02-28 06:00:00,Chipping Barnet,closed,0,0
2020-02-28 06:00:00,Colindale,closed,1,1
2020-02-28 06:00:00,Edgware,closed,0,0
2020-02-28 06:00:00,Golders Green,closed,0,0
2020-02-28 06:00:00,North Finchley,closed,0,0
2020-02-28 06:00:00,Osidge,closed,0,0
2020-02-28 07:00:00,Chipping Barnet,SSO,0,0
2020-02-28 07:00:00,Colindale,SSO,3,9
2020-02-28 07:00:00,Edgware,SSO,2,1
2020-02-28 07:00:00,Golders Green,closed,0,0
2020-02-28 07:00:00,North Finchley,closed,0,0
2020-02-28 07:00:00,Osidge,closed,0,0
2020-02-28 08:00:00,Chipping Barnet,SSO,0,0
2020-02-28 08:00:00,Colindale,SSO,3,5
2020-02-28 08:00:00,Edgware,SSO,12,7
2020-02-28 08:00:00,Golders Green,SSO,4,2
2020-02-28 08:00:00,North Finchley,SSO,7,7
2020-02-28 08:00:00,Osidge,SSO,7,6
2020-02-28 09:00:00,Chipping Barnet,SSO,0,0
2020-02-28 09:00:00,Colindale,SSO,20,14
2020-02-28 09:00:00,Edgware,SSO,9,22
2020-02-28 09:00:00,Golders Green,staffed,12,12
2020-02-28 09:00:00,North Finchley,SSO,14,12
2020-02-28 09:00:00,Osidge,SSO,1,2
2020-02-28 10:00:00,Chipping Barnet,SSO,0,0
2020-02-28 10:00:00,Colindale,SSO,9,5
2020-02-28 10:00:00,Edgware,SSO,15,17
2020-02-28 10:00:00,Golders Green,staffed,21,18
2020-02-28 10:00:00,North Finchley,SSO,18,8
2020-02-28 10:00:00,Osidge,SSO,4,5
2020-02-28 11:00:00,Chipping Barnet,SSO,0,0
2020-02-28 11:00:00,Colindale,SSO,15,11
2020-02-28 11:00:00,Edgware,SSO,31,15
2020-02-28 11:00:00,Golders Green,staffed,18,34
2020-02-28 11:00:00,North Finchley,SSO,12,9
2020-02-28 11:00:00,Osidge,SSO,0,0
2020-02-28 12:00:00,Chipping Barnet,SSO,0,0
2020-02-28 12:00:00,Colindale,SSO,19,5
2020-02-28 12:00:00,Edgware,SSO,15,26
2020-02-28 12:00:00,Golders Green,SSO,7,18
2020-02-28 12:00:00,North Finchley,SSO,8,9
2020-02-28 12:00:00,Osidge,SSO,10,10
2020-02-28 13:00:00,Chipping Barnet,SSO,0,0
2020-02-28 13:00:00,Colindale,SSO,15,12
2020-02-28 13:00:00,Edgware,SSO,20,25
2020-02-28 13:00:00,Golders Green,SSO,4,6
2020-02-28 13:00:00,North Finchley,SSO,18,15
2020-02-28 13:00:00,Osidge,SSO,5,6
2020-02-28 14:00:00,Chipping Barnet,staffed,39,46
2020-02-28 14:00:00,Colindale,SSO,15,6
2020-02-28 14:00:00,Edgware,SSO,44,51
2020-02-28 14:00:00,Golders Green,SSO,15,29
2020-02-28 14:00:00,North Finchley,staffed,21,18
2020-02-28 14:00:00,Osidge,SSO,18,22
2020-02-28 15:00:00,Chipping Barnet,staffed,35,41
2020-02-28 15:00:00,Colindale,SSO,15,11
2020-02-28 15:00:00,Edgware,SSO,13,15
2020-02-28 15:00:00,Golders Green,SSO,10,17
2020-02-28 15:00:00,North Finchley,staffed,14,18
2020-02-28 15:00:00,Osidge,SSO,56,43
2020-02-28 16:00:00,Chipping Barnet,staffed,28,39
2020-02-28 16:00:00,Colindale,SSO,13,7
2020-02-28 16:00:00,Edgware,SSO,20,20
2020-02-28 16:00:00,Golders Green,SSO,3,6
2020-02-28 16:00:00,North Finchley,staffed,28,19
2020-02-28 16:00:00,Osidge,SSO,28,46
2020-02-28 17:00:00,Chipping Barnet,SSO,33,46
2020-02-28 17:00:00,Colindale,SSO,13,13
2020-02-28 17:00:00,Edgware,SSO,22,20
2020-02-28 17:00:00,Golders Green,SSO,2,7
2020-02-28 17:00:00,North Finchley,SSO,22,11
2020-02-28 17:00:00,Osidge,SSO,30,66
2020-02-28 18:00:00,Chipping Barnet,SSO,31,21
2020-02-28 18:00:00,Colindale,SSO,21,7
2020-02-28 18:00:00,Edgware,SSO,15,16
2020-02-28 18:00:00,Golders Green,SSO,2,6
2020-02-28 18:00:00,North Finchley,SSO,12,7
2020-02-28 18:00:00,Osidge,SSO,3,1
2020-02-28 19:00:00,Chipping Barnet,SSO,7,9
2020-02-28 19:00:00,Colindale,SSO,10,3
2020-02-28 19:00:00,Edgware,SSO,16,26
2020-02-28 19:00:00,Golders Green,SSO,0,0
2020-02-28 19:00:00,North Finchley,SSO,15,8
2020-02-28 19:00:00,Osidge,SSO,1,2
2020-02-28 20:00:00,Chipping Barnet,SSO,7,10
2020-02-28 20:00:00,Colindale,SSO,7,3
2020-02-28 20:00:00,Edgware,SSO,10,18
2020-02-28 20:00:00,Golders Green,closed,1,3
2020-02-28 20:00:00,North Finchley,closed,0,0
2020-02-28 20:00:00,Osidge,closed,0,0
2020-02-28 21:00:00,Chipping Barnet,SSO,12,9
2020-02-28 21:00:00,Colindale,SSO,8,3
2020-02-28 21:00:00,Edgware,SSO,3,4
2020-02-28 21:00:00,Golders Green,closed,1,1
2020-02-28 21:00:00,North Finchley,closed,0,0
2020-02-28 21:00:00,Osidge,closed,0,0
2020-02-28 22:00:00,Chipping Barnet,closed,2,5
2020-02-28 22:00:00,Colindale,closed,0,0
2020-02-28 22:00:00,Edgware,closed,3,19
2020-02-28 22:00:00,Golders Green,closed,0,0
2020-02-28 22:00:00,North Finchley,closed,0,0
2020-02-28 22:00:00,Osidge,closed,0,0
2020-02-28 23:00:00,Chipping Barnet,closed,0,0
2020-02-28 23:00:00,Colindale,closed,0,0
2020-02-28 23:00:00,Edgware,closed,0,0
2020-02-28 23:00:00,Golders Green,closed,0,0
2020-02-28 23:00:00,North Finchley,closed,0,0
2020-02-28 23:00:00,Osidge,closed,0,0
2020-02-29 00:00:00,Chipping Barnet,closed,0,0
2020-02-29 00:00:00,Colindale,closed,0,0
2020-02-29 00:00:00,Edgware,closed,0,0
2020-02-29 00:00:00,Golders Green,closed,0,0
2020-02-29 00:00:00,North Finchley,closed,0,0
2020-02-29 00:00:00,Osidge,closed,0,0
2020-02-29 01:00:00,Chipping Barnet,closed,0,0
2020-02-29 01:00:00,Colindale,closed,0,0
2020-02-29 01:00:00,Edgware,closed,0,0
2020-02-29 01:00:00,Golders Green,closed,0,0
2020-02-29 01:00:00,North Finchley,closed,0,0
2020-02-29 01:00:00,Osidge,closed,0,0
2020-02-29 02:00:00,Chipping Barnet,closed,0,0
2020-02-29 02:00:00,Colindale,closed,0,0
2020-02-29 02:00:00,Edgware,closed,0,0
2020-02-29 02:00:00,Golders Green,closed,0,0
2020-02-29 02:00:00,North Finchley,closed,0,0
2020-02-29 02:00:00,Osidge,closed,0,0
2020-02-29 03:00:00,Chipping Barnet,closed,0,0
2020-02-29 03:00:00,Colindale,closed,0,0
2020-02-29 03:00:00,Edgware,closed,0,0
2020-02-29 03:00:00,Golders Green,closed,0,0
2020-02-29 03:00:00,North Finchley,closed,0,0
2020-02-29 03:00:00,Osidge,closed,0,0
2020-02-29 04:00:00,Chipping Barnet,closed,0,0
2020-02-29 04:00:00,Colindale,closed,0,0
2020-02-29 04:00:00,Edgware,closed,0,0
2020-02-29 04:00:00,Golders Green,closed,0,0
2020-02-29 04:00:00,North Finchley,closed,0,0
2020-02-29 04:00:00,Osidge,closed,0,0
2020-02-29 05:00:00,Chipping Barnet,closed,0,0
2020-02-29 05:00:00,Colindale,closed,0,0
2020-02-29 05:00:00,Edgware,closed,0,0
2020-02-29 05:00:00,Golders Green,closed,0,0
2020-02-29 05:00:00,North Finchley,closed,0,0
2020-02-29 05:00:00,Osidge,closed,0,0
2020-02-29 06:00:00,Chipping Barnet,closed,0,0
2020-02-29 06:00:00,Colindale,closed,0,0
2020-02-29 06:00:00,Edgware,closed,0,0
2020-02-29 06:00:00,Golders Green,closed,0,0
2020-02-29 06:00:00,North Finchley,closed,0,0
2020-02-29 06:00:00,Osidge,closed,0,0
2020-02-29 07:00:00,Chipping Barnet,SSO,0,0
2020-02-29 07:00:00,Colindale,SSO,1,1
2020-02-29 07:00:00,Edgware,SSO,0,0
2020-02-29 07:00:00,Golders Green,closed,0,0
2020-02-29 07:00:00,North Finchley,closed,0,0
2020-02-29 07:00:00,Osidge,closed,0,0
2020-02-29 08:00:00,Chipping Barnet,SSO,2,9
2020-02-29 08:00:00,Colindale,SSO,5,11
2020-02-29 08:00:00,Edgware,SSO,7,1
2020-02-29 08:00:00,Golders Green,closed,0,0
2020-02-29 08:00:00,North Finchley,SSO,3,2
2020-02-29 08:00:00,Osidge,SSO,2,5
2020-02-29 09:00:00,Chipping Barnet,staffed,25,44
2020-02-29 09:00:00,Colindale,staffed,12,11
2020-02-29 09:00:00,Edgware,staffed,21,9
2020-02-29 09:00:00,Golders Green,closed,0,0
2020-02-29 09:00:00,North Finchley,SSO,8,14
2020-02-29 09:00:00,Osidge,SSO,4,6
2020-02-29 10:00:00,Chipping Barnet,staffed,43,59
2020-02-29 10:00:00,Colindale,staffed,21,19
2020-02-29 10:00:00,Edgware,staffed,89,32
2020-02-29 10:00:00,Golders Green,closed,0,0
2020-02-29 10:00:00,North Finchley,SSO,25,24
2020-02-29 10:00:00,Osidge,SSO,10,10
2020-02-29 11:00:00,Chipping Barnet,staffed,53,68
2020-02-29 11:00:00,Colindale,staffed,36,20
2020-02-29 11:00:00,Edgware,staffed,78,99
2020-02-29 11:00:00,Golders Green,SSO,2,4
2020-02-29 11:00:00,North Finchley,SSO,33,30
2020-02-29 11:00:00,Osidge,SSO,14,11
2020-02-29 12:00:00,Chipping Barnet,staffed,58,80
2020-02-29 12:00:00,Colindale,staffed,45,36
2020-02-29 12:00:00,Edgware,staffed,37,97
2020-02-29 12:00:00,Golders Green,SSO,4,5
2020-02-29 12:00:00,North Finchley,SSO,31,22
2020-02-29 12:00:00,Osidge,SSO,14,25
2020-02-29 13:00:00,Chipping Barnet,staffed,46,54
2020-02-29 13:00:00,Colindale,staffed,28,12
2020-02-29 13:00:00,Edgware,staffed,56,55
2020-02-29 13:00:00,Golders Green,SSO,4,2
2020-02-29 13:00:00,North Finchley,SSO,43,37
2020-02-29 13:00:00,Osidge,SSO,17,15
2020-02-29 14:00:00,Chipping Barnet,staffed,51,79
2020-02-29 14:00:00,Colindale,staffed,29,34
2020-02-29 14:00:00,Edgware,staffed,45,45
2020-02-29 14:00:00,Golders Green,SSO,3,9
2020-02-29 14:00:00,North Finchley,staffed,33,37
2020-02-29 14:00:00,Osidge,staffed,19,30
2020-02-29 15:00:00,Chipping Barnet,staffed,36,21
2020-02-29 15:00:00,Colindale,staffed,61,29
2020-02-29 15:00:00,Edgware,staffed,34,46
2020-02-29 15:00:00,Golders Green,SSO,7,7
2020-02-29 15:00:00,North Finchley,staffed,24,28
2020-02-29 15:00:00,Osidge,staffed,16,17
2020-02-29 16:00:00,Chipping Barnet,staffed,41,12
2020-02-29 16:00:00,Colindale,staffed,42,16
2020-02-29 16:00:00,Edgware,staffed,32,41
2020-02-29 16:00:00,Golders Green,SSO,6,19
2020-02-29 16:00:00,North Finchley,staffed,62,23
2020-02-29 16:00:00,Osidge,staffed,39,38
2020-02-29 17:00:00,Chipping Barnet,closed,16,6
2020-02-29 17:00:00,Colindale,closed,23,8
2020-02-29 17:00:00,Edgware,closed,7,33
2020-02-29 17:00:00,Golders Green,closed,0,0
2020-02-29 17:00:00,North Finchley,closed,6,2
2020-02-29 17:00:00,Osidge,closed,0,0
2020-02-29 18:00:00,Chipping Barnet,closed,0,0
2020-02-29 18:00:00,Colindale,closed,0,0
2020-02-29 18:00:00,Edgware,closed,0,0
2020-02-29 18:00:00,Golders Green,closed,0,0
2020-02-29 18:00:00,North Finchley,closed,0,0
2020-02-29 18:00:00,Osidge,closed,0,0
2020-02-29 19:00:00,Chipping Barnet,closed,0,0
2020-02-29 19:00:00,Colindale,closed,0,0
2020-02-29 19:00:00,Edgware,closed,0,0
2020-02-29 19:00:00,Golders Green,closed,0,0
2020-02-29 19:00:00,North Finchley,closed,0,0
2020-02-29 19:00:00,Osidge,closed,0,0
2020-02-29 20:00:00,Chipping Barnet,closed,0,0
2020-02-29 20:00:00,Colindale,closed,0,0
2020-02-29 20:00:00,Edgware,closed,0,0
2020-02-29 20:00:00,Golders Green,closed,0,0
2020-02-29 20:00:00,North Finchley,closed,0,0
2020-02-29 20:00:00,Osidge,closed,0,0
2020-02-29 21:00:00,Chipping Barnet,closed,0,0
2020-02-29 21:00:00,Colindale,closed,0,0
2020-02-29 21:00:00,Edgware,closed,0,0
2020-02-29 21:00:00,Golders Green,closed,0,0
2020-02-29 21:00:00,North Finchley,closed,0,0
2020-02-29 21:00:00,Osidge,closed,0,0
2020-02-29 22:00:00,Chipping Barnet,closed,0,0
2020-02-29 22:00:00,Colindale,closed,0,0
2020-02-29 22:00:00,Edgware,closed,0,0
2020-02-29 22:00:00,Golders Green,closed,0,0
2020-02-29 22:00:00,North Finchley,closed,0,0
2020-02-29 22:00:00,Osidge,closed,0,0
2020-02-29 23:00:00,Chipping Barnet,closed,0,0
2020-02-29 23:00:00,Colindale,closed,0,0
2020-02-29 23:00:00,Edgware,closed,0,0
2020-02-29 23:00:00,Golders Green,closed,0,0
2020-02-29 23:00:00,North Finchley,closed,0,0
2020-02-29 23:00:00,Osidge,closed,0,0
2020-03-01 00:00:00,Chipping Barnet,closed,0,0
2020-03-01 00:00:00,Colindale,closed,0,0
2020-03-01 00:00:00,Edgware,closed,0,0
2020-03-01 00:00:00,Golders Green,closed,0,0
2020-03-01 00:00:00,North Finchley,closed,0,0
2020-03-01 00:00:00,Osidge,closed,0,0
2020-03-01 01:00:00,Chipping Barnet,closed,0,0
2020-03-01 01:00:00,Colindale,closed,0,0
2020-03-01 01:00:00,Edgware,closed,0,0
2020-03-01 01:00:00,Golders Green,closed,0,0
2020-03-01 01:00:00,North Finchley,closed,0,0
2020-03-01 01:00:00,Osidge,closed,0,0
2020-03-01 02:00:00,Chipping Barnet,closed,0,0
2020-03-01 02:00:00,Colindale,closed,0,0
2020-03-01 02:00:00,Edgware,closed,0,0
2020-03-01 02:00:00,Golders Green,closed,0,0
2020-03-01 02:00:00,North Finchley,closed,0,0
2020-03-01 02:00:00,Osidge,closed,0,0
2020-03-01 03:00:00,Chipping Barnet,closed,0,0
2020-03-01 03:00:00,Colindale,closed,0,0
2020-03-01 03:00:00,Edgware,closed,0,0
2020-03-01 03:00:00,Golders Green,closed,0,0
2020-03-01 03:00:00,North Finchley,closed,0,0
2020-03-01 03:00:00,Osidge,closed,0,0
2020-03-01 04:00:00,Chipping Barnet,closed,0,0
2020-03-01 04:00:00,Colindale,closed,0,0
2020-03-01 04:00:00,Edgware,closed,0,0
2020-03-01 04:00:00,Golders Green,closed,0,0
2020-03-01 04:00:00,North Finchley,closed,0,0
2020-03-01 04:00:00,Osidge,closed,0,0
2020-03-01 05:00:00,Chipping Barnet,closed,0,0
2020-03-01 05:00:00,Colindale,closed,0,0
2020-03-01 05:00:00,Edgware,closed,0,0
2020-03-01 05:00:00,Golders Green,closed,0,0
2020-03-01 05:00:00,North Finchley,closed,0,0
2020-03-01 05:00:00,Osidge,closed,0,0
2020-03-01 06:00:00,Chipping Barnet,closed,0,0
2020-03-01 06:00:00,Colindale,closed,0,0
2020-03-01 06:00:00,Edgware,closed,0,0
2020-03-01 06:00:00,Golders Green,closed,0,0
2020-03-01 06:00:00,North Finchley,closed,0,0
2020-03-01 06:00:00,Osidge,closed,0,0
2020-03-01 07:00:00,Chipping Barnet,closed,0,0
2020-03-01 07:00:00,Colindale,closed,0,0
2020-03-01 07:00:00,Edgware,closed,0,0
2020-03-01 07:00:00,Golders Green,closed,0,0
2020-03-01 07:00:00,North Finchley,closed,0,0
2020-03-01 07:00:00,Osidge,closed,0,0
2020-03-01 08:00:00,Chipping Barnet,closed,0,0
2020-03-01 08:00:00,Colindale,closed,0,0
2020-03-01 08:00:00,Edgware,closed,0,0
2020-03-01 08:00:00,Golders Green,closed,0,0
2020-03-01 08:00:00,North Finchley,closed,0,0
2020-03-01 08:00:00,Osidge,closed,0,0
2020-03-01 09:00:00,Chipping Barnet,closed,0,0
2020-03-01 09:00:00,Colindale,closed,0,0
2020-03-01 09:00:00,Edgware,closed,0,0
2020-03-01 09:00:00,Golders Green,closed,0,0
2020-03-01 09:00:00,North Finchley,closed,0,0
2020-03-01 09:00:00,Osidge,closed,0,0
2020-03-01 10:00:00,Chipping Barnet,SSO,13,43
2020-03-01 10:00:00,Colindale,SSO,13,18
2020-03-01 10:00:00,Edgware,SSO,34,22
2020-03-01 10:00:00,Golders Green,closed,0,0
2020-03-01 10:00:00,North Finchley,closed,0,0
2020-03-01 10:00:00,Osidge,closed,0,0
2020-03-01 11:00:00,Chipping Barnet,SSO,34,40
2020-03-01 11:00:00,Colindale,SSO,34,19
2020-03-01 11:00:00,Edgware,SSO,20,20
2020-03-01 11:00:00,Golders Green,closed,0,0
2020-03-01 11:00:00,North Finchley,closed,0,0
2020-03-01 11:00:00,Osidge,closed,0,0
2020-03-01 12:00:00,Chipping Barnet,SSO,27,31
2020-03-01 12:00:00,Colindale,SSO,49,29
2020-03-01 12:00:00,Edgware,SSO,30,39
2020-03-01 12:00:00,Golders Green,closed,0,0
2020-03-01 12:00:00,North Finchley,closed,0,0
2020-03-01 12:00:00,Osidge,closed,0,0
2020-03-01 13:00:00,Chipping Barnet,SSO,31,39
2020-03-01 13:00:00,Colindale,SSO,38,40
2020-03-01 13:00:00,Edgware,SSO,23,18
2020-03-01 13:00:00,Golders Green,closed,5,6
2020-03-01 13:00:00,North Finchley,closed,0,0
2020-03-01 13:00:00,Osidge,closed,0,0
2020-03-01 14:00:00,Chipping Barnet,staffed,61,85
2020-03-01 14:00:00,Colindale,staffed,44,49
2020-03-01 14:00:00,Edgware,staffed,46,54
2020-03-01 14:00:00,Golders Green,staffed,7,12
2020-03-01 14:00:00,North Finchley,closed,0,0
2020-03-01 14:00:00,Osidge,closed,0,0
2020-03-01 15:00:00,Chipping Barnet,staffed,64,81
2020-03-01 15:00:00,Colindale,staffed,55,36
2020-03-01 15:00:00,Edgware,staffed,61,50
2020-03-01 15:00:00,Golders Green,staffed,17,22
2020-03-01 15:00:00,North Finchley,closed,0,0
2020-03-01 15:00:00,Osidge,closed,0,0
2020-03-01 16:00:00,Chipping Barnet,staffed,71,45
2020-03-01 16:00:00,Colindale,staffed,62,23
2020-03-01 16:00:00,Edgware,staffed,40,75
2020-03-01 16:00:00,Golders Green,staffed,12,38
2020-03-01 16:00:00,North Finchley,closed,0,0
2020-03-01 16:00:00,Osidge,closed,0,0
2020-03-01 17:00:00,Chipping Barnet,closed,26,9
2020-03-01 17:00:00,Colindale,closed,6,3
2020-03-01 17:00:00,Edgware,closed,9,37
2020-03-01 17:00:00,Golders Green,closed,2,3
2020-03-01 17:00:00,North Finchley,closed,0,0
2020-03-01 17:00:00,Osidge,closed,0,0
2020-03-01 18:00:00,Chipping Barnet,closed,2,5
2020-03-01 18:00:00,Colindale,closed,0,0
2020-03-01 18:00:00,Edgware,closed,7,10
2020-03-01 18:00:00,Golders Green,closed,0,0
2020-03-01 18:00:00,North Finchley,closed,0,0
2020-03-01 18:00:00,Osidge,closed,0,0
2020-03-01 19:00:00,Chipping Barnet,closed,5,5
2020-03-01 19:00:00,Colindale,closed,0,0
2020-03-01 19:00:00,Edgware,closed,0,0
2020-03-01 19:00:00,Golders Green,closed,0,0
2020-03-01 19:00:00,North Finchley,closed,0,0
2020-03-01 19:00:00,Osidge,closed,0,0
2020-03-01 20:00:00,Chipping Barnet,closed,0,0
2020-03-01 20:00:00,Colindale,closed,0,0
2020-03-01 20:00:00,Edgware,closed,0,0
2020-03-01 20:00:00,Golders Green,closed,0,0
2020-03-01 20:00:00,North Finchley,closed,0,0
2020-03-01 20:00:00,Osidge,closed,0,0
2020-03-01 21:00:00,Chipping Barnet,closed,0,0
2020-03-01 21:00:00,Colindale,closed,0,0
2020-03-01 21:00:00,Edgware,closed,0,0
2020-03-01 21:00:00,Golders Green,closed,0,0
2020-03-01 21:00:00,North Finchley,closed,0,0
2020-03-01 21:00:00,Osidge,closed,0,0
2020-03-01 22:00:00,Chipping Barnet,closed,0,0
2020-03-01 22:00:00,Colindale,closed,0,0
2020-03-01 22:00:00,Edgware,closed,0,0
2020-03-01 22:00:00,Golders Green,closed,0,0
2020-03-01 22:00:00,North Finchley,closed,0,0
2020-03-01 22:00:00,Osidge,closed,0,0
2020-03-01 23:00:00,Chipping Barnet,closed,0,0
2020-03-01 23:00:00,Colindale,closed,0,0
2020-03-01 23:00:00,Edgware,closed,0,0
2020-03-01 23:00:00,Golders Green,closed,0,0
2020-03-01 23:00:00,North Finchley,closed,0,0
2020-03-01 23:00:00,Osidge,closed,0,0
2020-02-24 00:00:00,Chipping Barnet,closed,0,0
2020-02-24 00:00:00,Colindale,closed,0,0
2020-02-24 00:00:00,Edgware,closed,0,0
2020-02-24 00:00:00,Golders Green,closed,0,0
2020-02-24 00:00:00,North Finchley,closed,0,0
2020-02-24 00:00:00,Osidge,closed,0,0
2020-02-24 01:00:00,Chipping Barnet,closed,0,0
2020-02-24 01:00:00,Colindale,closed,0,0
2020-02-24 01:00:00,Edgware,closed,0,0
2020-02-24 01:00:00,Golders Green,closed,0,0
2020-02-24 01:00:00,North Finchley,closed,0,0
2020-02-24 01:00:00,Osidge,closed,0,0
2020-02-24 02:00:00,Chipping Barnet,closed,0,0
2020-02-24 02:00:00,Colindale,closed,0,0
2020-02-24 02:00:00,Edgware,closed,0,0
2020-02-24 02:00:00,Golders Green,closed,0,0
2020-02-24 02:00:00,North Finchley,closed,0,0
2020-02-24 02:00:00,Osidge,closed,0,0
2020-02-24 03:00:00,Chipping Barnet,closed,0,0
2020-02-24 03:00:00,Colindale,closed,0,0
2020-02-24 03:00:00,Edgware,closed,0,0
2020-02-24 03:00:00,Golders Green,closed,0,0
2020-02-24 03:00:00,North Finchley,closed,0,0
2020-02-24 03:00:00,Osidge,closed,0,0
2020-02-24 04:00:00,Chipping Barnet,closed,0,0
2020-02-24 04:00:00,Colindale,closed,0,0
2020-02-24 04:00:00,Edgware,closed,0,0
2020-02-24 04:00:00,Golders Green,closed,0,0
2020-02-24 04:00:00,North Finchley,closed,0,0
2020-02-24 04:00:00,Osidge,closed,0,0
2020-02-24 05:00:00,Chipping Barnet,closed,0,0
2020-02-24 05:00:00,Colindale,closed,0,0
2020-02-24 05:00:00,Edgware,closed,0,0
2020-02-24 05:00:00,Golders Green,closed,0,0
2020-02-24 05:00:00,North Finchley,closed,0,0
2020-02-24 05:00:00,Osidge,closed,0,0
2020-02-24 06:00:00,Chipping Barnet,closed,0,0
2020-02-24 06:00:00,Colindale,closed,3,2
2020-02-24 06:00:00,Edgware,closed,0,0
2020-02-24 06:00:00,Golders Green,closed,0,0
2020-02-24 06:00:00,North Finchley,closed,0,0
2020-02-24 06:00:00,Osidge,closed,0,0
2020-02-24 07:00:00,Chipping Barnet,SSO,0,0
2020-02-24 07:00:00,Colindale,SSO,0,0
2020-02-24 07:00:00,Edgware,SSO,2,4
2020-02-24 07:00:00,Golders Green,closed,0,0
2020-02-24 07:00:00,North Finchley,closed,0,0
2020-02-24 07:00:00,Osidge,closed,6,1
2020-02-24 08:00:00,Chipping Barnet,SSO,0,0
2020-02-24 08:00:00,Colindale,SSO,9,8
2020-02-24 08:00:00,Edgware,SSO,6,6
2020-02-24 08:00:00,Golders Green,SSO,3,2
2020-02-24 08:00:00,North Finchley,SSO,2,4
2020-02-24 08:00:00,Osidge,SSO,7,2
2020-02-24 09:00:00,Chipping Barnet,SSO,0,0
2020-02-24 09:00:00,Colindale,SSO,5,7
2020-02-24 09:00:00,Edgware,staffed,39,9
2020-02-24 09:00:00,Golders Green,SSO,3,4
2020-02-24 09:00:00,North Finchley,SSO,3,5
2020-02-24 09:00:00,Osidge,SSO,4,3
2020-02-24 10:00:00,Chipping Barnet,SSO,0,0
2020-02-24 10:00:00,Colindale,SSO,6,9
2020-02-24 10:00:00,Edgware,staffed,43,71
2020-02-24 10:00:00,Golders Green,SSO,1,2
2020-02-24 10:00:00,North Finchley,SSO,11,9
2020-02-24 10:00:00,Osidge,SSO,11,12
2020-02-24 11:00:00,Chipping Barnet,SSO,0,0
2020-02-24 11:00:00,Colindale,SSO,11,6
2020-02-24 11:00:00,Edgware,staffed,31,48
2020-02-24 11:00:00,Golders Green,SSO,12,8
2020-02-24 11:00:00,North Finchley,SSO,15,12
2020-02-24 11:00:00,Osidge,SSO,10,6
2020-02-24 12:00:00,Chipping Barnet,SSO,0,0
2020-02-24 12:00:00,Colindale,SSO,18,17
2020-02-24 12:00:00,Edgware,SSO,19,42
2020-02-24 12:00:00,Golders Green,SSO,15,14
2020-02-24 12:00:00,North Finchley,SSO,15,11
2020-02-24 12:00:00,Osidge,SSO,16,22
2020-02-24 13:00:00,Chipping Barnet,SSO,0,0
2020-02-24 13:00:00,Colindale,SSO,15,10
2020-02-24 13:00:00,Edgware,SSO,20,29
2020-02-24 13:00:00,Golders Green,SSO,11,21
2020-02-24 13:00:00,North Finchley,SSO,17,8
2020-02-24 13:00:00,Osidge,SSO,10,11
2020-02-24 14:00:00,Chipping Barnet,SSO,0,0
2020-02-24 14:00:00,Colindale,SSO,14,6
2020-02-24 14:00:00,Edgware,SSO,22,24
2020-02-24 14:00:00,Golders Green,SSO,24,24
2020-02-24 14:00:00,North Finchley,SSO,15,12
2020-02-24 14:00:00,Osidge,SSO,10,14
2020-02-24 15:00:00,Chipping Barnet,SSO,0,0
2020-02-24 15:00:00,Colindale,SSO,20,22
